Referencia NCM;% depreciação;ID;Quantidade;Descrição;COD_INTERNO;ORIGEM;Valor unitário;Tipo de produto;activo/inactivo;localização;Data de Compra;ACORDO;COD_ANTIGO;NOTA_FISCAL;FORNECEDOR;EAN 128;Colunas1;Colunas2;Colunas3
9403.10.00;10;1334;1;Estante em AÇO c/ 6 prateleiras;134;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
9403.10.00;10;1335;1;Estante em AÇO c/ 3 prateleiras comprida;132;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
9403.10.00;10;1336;1;Estante em AÇO c/ 6 prateleiras;139;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
9403.10.00;10;1337;1;Estante em AÇO c/ 6 prateleiras;135;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
4415;20;1338;1;Estrado em madeira Grande quadrado;99999;;;Outros;Activo;CAF;;;;;;;;;
4415;20;1339;2;Estrado em madeira comprido;99999;;;Outros;Activo;CAF;;;;;;;;;
9403;10;1340;1;Armário de arquivo em Aço 4 gavetas c/ chave;3236;;;Mobiliário em AÇO;Activo;CAF;;PAHI;238;;;;;;
4415.10.00;;1341;1;Caixa verde para transporte em madeira;159;;;Outros;Activo;CAF;;;;;;;;;
9403.10.00;10;1342;1;Estante em AÇO c/ 11 prateleiras;143;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
9403.10.00;10;1343;1;Estante em AÇO c/ 7 prateleiras;144;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
8428.40.00;;1344;1;Escada c/ 4 degraus;783;;;Outros;Activo;CAF;;;;;;;;;
;;1345;1;Carrinho de mão verde com 3 rodas colocadas em triangulo PARA SUBIR ESCADAS 200KG gadotti;3237;ADQUIRIDO;337;Outros;Activo;CAF;28/02/2013;;;847;GADOTTI CAR SERRALHARIA;;;;
9403.10.00;10;1346;1;Estantes em AÇO com 7 prateleiras;141;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
9403.10.00;10;1347;1;Estante m AÇO 9 prateleiras;142;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
9025.11.10;;1348;1;Termometro Digital Termometro controle temperatura de ambiente modelo alert 7 marca INCOTERM;158;;;Mobiliário em AÇO;Activo;CAF;;;;;;;;;
8443;10;1349;1;Impressora HP Deskjet F4480;3238;COMODATO;;Impressora;Activo;CAF;;Dr. Odilon;;;;;;;
8472.90.40;10;1350;1;Grampeador Adeck GE304;3239;;;Material de Escritório;Activo;CAF;;;;;;;;;
8470.29;10;1351;1;Calculadora FIX FX-813A;3240;;;Calculadora;Activo;CAF;;;;;;;;;
8471.50.10;20;1352;1;Gabinete de PC;3241;;;Computador;Activo;CAF;;;150;;;;;;
8528.51.20;20;1353;1;Monitor de 19 polegadas marca AOC SN:S3805XA025835 936SWA;92;;;Monitor;Activo;CAF;;;;;;;;;
8528.51.20;20;1354;1;Monitor de 19 polegadas marca AOC 936SWA SN:S38091A010031;789;;;Monitor;Activo;CAF;;;;;;;;;
8471.50.10;20;1355;1;Gabinete PC;790;;;Computador;Activo;CAF;;;;;;;;;
8471.60.52;20;1356;1;Teclado Integris;3242;;;TecladoPC;Activo;CAF;;;;;;;;;
8471.60.53;20;1357;1;Rato Mouse Optico ;3243;;0,01;RatoPC;Activo;CAF;;;;;;;;;
9401.30.90;10;1358;1;Cadeira c/ rodas giratória estrutura em FERRO;235;;112,44;Mobiliário em FERRO;Activo;Pediatria;16/07/2010;;;;;;;;
9403.30.00;10;1359;1;Mesa de escrivaninha c/ 3 gavetas em madeira;147;;;Mobiliario em madeira;Activo;CAF;;;;;;;;;
9403.30.00;10;1360;1;Mesa de PC 2 gavetas c/ chave;234;;;Mobiliario em madeira;Activo;CAF;;;;;;;;;
3922.90.00;;1361;1;Caixote de lixo cinza alto;99999;;;Lixeira;Activo;CAF;;;;;;;;;
9403.30.00;10;1362;1;Mesa de cabeceira em FERRO c/ 1 prateleira;787;;;Mobiliário em FERRO;Activo;CAF;;;;;;;;;
;;1363;1;Banco em FERRO;247;;;Mobiliário em FERRO;Activo;CAF;;;;;;;;;
9401.69.00;;1364;1;Banco em madeira;3245;;;Mobiliario em madeira;Activo;CAF;;;;;;;;;
8471;20;1365;1;Backup UPS ES 600;3244;;;Electronico;Activo;CAF;;;;;;;;;
9401.79.00;;1366;1;Banco em FERRO dobravel de cor branca;788;;;Mobiliário em FERRO;Activo;CAF;;PMMP;9826;;;;;;
9401.30.90;10;1367;1;Cadeira com rodas giratória em FERRO;237;;112,44;Mobiliário em FERRO;Activo;CAF;16/07/2010;;;;;;;;
3922.90.00;;1368;1;Caixote de lixo pequeno;99999;;;Lixeira;Activo;CAF;;;;;;;;;
;;1369;1;Carrinho de transporte c/ 2 rodas em FERRO;791;;;Outros;Activo;CAF;;;;;;;;;
8415;10;1370;1;AC Consul multiair 10000 CCB10B BR 220 ;785;;;Ar condicionado;Activo;CAF;;PAHI;;;;;;;
8470.29;10;1371;1;Calculadora Moure Jar MJ-828-A;3246;;;Calculadora;Activo;CAF;;;;;;;;;
8471.60.52;20;1372;1;Teclado KB2200 BSI;3247;;;TecladoPC;Activo;CAF;;;;;;;;;
8471.60.53;20;1373;1;Rato Mouse Optico;3248;;0,01;RatoPC;Activo;CAF;;;;;;;;;
8304;10;1374;1;Organizador de canetas;99999;;;Material de Escritório;Activo;CAF;;;;;;;;;
8213.00.00;;1375;1;Tesoura;99999;;;Material de Escritório;Activo;CAF;;;;;;;;;
8472.90.40;10;1376;1;Grampeador Adeck GP-102;784;;;Material de Escritório;Activo;CAF;;;;;;;;;
;;1377;1;Pilot tinta para carimbo;99999;;;Material de Escritório;Activo;CAF;;;;;;;;;
9401.30.90;10;1378;1;Cadeira de rodas preta c/ braços giratoria;3249;;112,44;Mobiliário em FERRO;Activo;CAF;16/07/2010;;155;;;;;;
9406.00.91;;1379;1;Vassoura espanador;99999;;;Outros;Activo;CAF;;;;;;;;;
8517.19.20;0;1380;1;Telefone Siemens euroset 3005;246;;;Telefonia;Activo;CAF;;;;;;;;;
8471;20;1381;1;APC Black UPS 600;3281;;220;NoBreak;Activo;REPARAR;;;;;;;;;
9403.10.00;10;1382;1;Armário de arquivo c/ 4 gavetas;212;;;Mobiliário em AÇO;Activo;Contabilidade;;;;;;;;;
9403.10.00;;1383;1;Armário em AÇO c/ 2 portas;181;;;Mobiliário em AÇO;Activo;Contabilidade;;;;;;;;;
9403.10.00;;1384;1;Armário em AÇO cinza 2 portas c/ chave;211;;;Mobiliário em AÇO;Activo;Contabilidade;;;;;;;;;
9403.10.00;;1385;1;Armário em AÇO verde c/ 2 portas;272;;;Mobiliário em AÇO;Activo;Contabilidade;;;;;;;;;
9403.10.00;;1386;1;Armário em Cinza c/ 3 gavetas e 1 porta;215;;;Mobiliário em AÇO;Activo;Contabilidade;;;;;;;;;
3922.90.00;;1387;1;Balde de lixo pequeno;99999;;;Lixeira;Activo;Contabilidade;;;;;;;;;
3922.90.00;;1388;1;Balde de lixo pequeno;99999;;;Lixeira;Activo;Contabilidade;;;;;;;;;
3922.90.00;;1389;1;Balde de lixo pequeno verde;99999;;;Lixeira;Activo;Contabilidade;;;;;;;;;
9401.30.90;10;1390;1;Cadeira de escritório c/ roda giratória;3263;;112,44;Mobiliário em FERRO;Activo;Contabilidade;22/07/2010;PAHI;195;;;;;;
9401.30.90;10;1391;1;Cadeira de escritório c/ roda giratória;3269;;112,44;Mobiliário em FERRO;Activo;Contabilidade;22/07/2010;;220;;;;;;
9401.30.90;10;1392;1;Cadeira de escritório c/ roda giratória estilo executivo em AÇO;3282;;149;Mobiliário em AÇO;Activo;Contabilidade;;;;;;;;;
9401.30.90;10;1393;1;Cadeira giratória c/ braço e rodas;217;;112,44;Mobiliário em FERRO;Activo;Ala Feminina, Posto de Enfermagem;22/07/2010;;;;;;;;
9401.30.90;10;1394;1;Cadeira giratória c/ rodas e braços de apoio;3270;;112,44;Mobiliário em FERRO;Activo;Dpto de Pessoal;22/07/2010;;;;;;;;
9401.30.90;10;1395;1;Cadeira giratória s/ braço e c/ rodas;194;;189;Mobiliário em FERRO;Activo;Contabilidade;13/05/2010;;;;;;;;
8470.10.00;;1396;1;Calculadora Shang KA-6299;182;;;Calculadora;Activo;Contabilidade;;;;;;;;;
8470.21;10;1397;1;Calculadora SHARP EL-1750V;228;;167,31;Calculadora;Activo;Contabilidade;02/07/2010;;;;;;;;
8470.21;10;1398;1;Calculadora SHARP EL-1750V;229;;167,31;Calculadora;Activo;Contabilidade;02/07/2010;;;;;;;;
8518.21.00;20;1399;1;Caixas de som;716;;;CaixaDeSom;Activo;Contabilidade;;;;;;;;;
8518.21.00;20;1400;1;Caixas de som brancas PAUTA CONNECT;99999;;;CaixaDeSom;REMOVIDO;Contabilidade;;;;;;;;;
8518.21.00;20;1401;1;Caixas de som DELL;3280;;;CaixaDeSom;Activo;Contabilidade;;;;;;;;;
8518.21.00;20;1402;1;Caixas de som pretas;715;;;CaixaDeSom;Activo;Contabilidade;;;;;;;;;
;;1403;1;Detector FETAL DF401 ND;99999;DOADO;0,01;Eq. Hospitalar;Activo;Contabilidade;;;;;;;;;
;;1404;1;Extensão com 4 entradas;99999;;0,01;Electronico;Activo;Contabilidade;;PAHI;;;;;;;
8472;10;1405;1;Furador Adeck FR 202;185;;;Material de Escritório;Activo;Contabilidade;;;;;;;;;
8471.50.10;20;1406;1;Gabinete de PC;177;;;Computador;Activo;Contabilidade;;;;;;;;;
8471.50.10;20;1407;1;Gabinete de PC;3255;;999;Computador;Activo;Contabilidade;;;;;;;;;
8471.50.10;20;1408;1;Gabinete de PC;3278;;999;Computador;Activo;Contabilidade;;;;;;;;;
8471;20;1409;1;Gabinete Dell inspiron 530;226;;;Computador;Activo;Contabilidade;;;;;;;;;
8472.90.40;10;1410;1;Grampeador Adeck GP102;186;;;Material de Escritório;Activo;Contabilidade;;;;;;;;;
8472.90.40;10;1411;1;Grampeador Azul pequeno;3254;;;Material de Escritório;Activo;Contabilidade;;;183;;;;;;
8472.90.40;10;1412;1;Grampeador GENMES 5777;3253;;;Material de Escritório;Activo;Contabilidade;;;;;;;;;
8472.90.40;10;1413;1;Grampeador TORRE MR;184;;;Material de Escritório;Activo;Contabilidade;;;;;;;;;
8443;10;1414;1;Impressora HP Laserjet 1022 modelo Q5912/a;3268;;;Impressora;Activo;Contabilidade;;;;;;;;;
3922.90.00;;1415;2;Lixeiras de tamanho pequeno;99999;;;Lixeira;Activo;Contabilidade;;;;;;;;;
9403.30.00;10;1416;1;Mesa azul em madeira c/ rodas;210;;;Mobiliario em madeira;Activo;Contabilidade;;;;;;;;;
9403.30.00;10;1417;1;Mesa branca com 3 gavetas 1 quebrada;3261;;;Mobiliario em madeira;Activo;Contabilidade;;;;;;;;;
9403.20.00;10;1418;1;Mesa de cabeceira em FERRO c/ 1 prateleira;188;;;Mobiliário em FERRO;Activo;Contabilidade;;;;;;;;;
9403.30.00;10;1419;1;Mesa de escritório padrão para PC 2 gavetas em madeira c/ chave;3276;;;Mobiliario em madeira;Activo;Contabilidade;;;;;;;;;
9403.30.00;10;1420;1;Mesa de escrivaninha padrão pc 1 gaveta e porta c/ chave;3250;;;Mobiliario em madeira;Activo;Contabilidade;;;;;;;;;
9403.30.00;10;1421;1;Mesa de madeira c/ 2 gavetas;213;;;Mobiliario em madeira;Activo;Contabilidade;;;;;;;;;
9403.30.00;10;1422;1;Mesa em madeira com 1 gaveta;3262;;;Mobiliario em madeira;Activo;Contabilidade;;;214;;;;;;
9403.30.00;10;1423;1;Mesa para PC Padrão c/ 2 gavetas cinza;3271;;;Mobiliario em madeira;Activo;Contabilidade;;;;;;;;;
9403;10;1424;1;Mesa pequena de apoio base em madeira e pés em FERRO c/ rodas;216;;;Mobiliário de madeira;Activo;Contabilidade;;;;;;;;;
8471;20;1425;1;"Monitor AOC 19"" SN:S3809IA010068";3275;;;Monitor;Activo;Contabilidade;;;149;;;;;;
8528.51.20;20;1426;1;Monitor LG 710E SN:808SPGS6167;178;;;Monitor;Activo;Contabilidade;;;;;;;;;
8528.51.20;20;1427;1;Monitor LG W1943Cv SN:004SPDD11578;175;;;Monitor;Activo;Contabilidade;;;;;;;;;
8528.51.20;20;1428;1;Monitor Samsung SB19B300 SN:0288HQACA07457M;3258;;391;Monitor;Activo;Contabilidade;25/04/2013;;;;Carlos e Cristiane Informatica e Telefonia Celular LTDA ME;;;;
8471.60.53;20;1429;1;Multilaser Apresentador MULTIMIDIA LASER POINTER 2.4ghz AC164;99999;;80,3;Electronico;Activo;Contabilidade;02/01/2013;;;serie 1 001772421;Kabum;;;;
8471;20;1430;1;NoBreak ragtech;725;;;Electronico;Activo;Contabilidade;;;;;;;;;
8471;20;1431;1;NoBreak ragtech;3265;;;Electronico;Desactivo;Contabilidade;;;128;;;;;;
8471;20;1432;1;NoBreak ragtech;3266;;;Electronico;Desactivo;Contabilidade;;;127;;;;;;
8471;20;1433;1;NoBreak SOHO II UPS;3267;;;Electronico;Desactivo;Contabilidade;;PAHI;;;;;;;
8471;20;1434;1;NoBreak TSSHARA UPS;3259;;;Electronico;Activo;Contabilidade;;;129;;;;;;
9403;10;1435;1;Pequena mesa em FERRO de trabalho c/ tampo separado a meio e grade no fundo em FERRO;3264;;;Mobiliário em FERRO;Activo;Contabilidade;;;;;;;;;
8471.60.53;20;1436;1;Rato Mouse Optico;3279;;0,01;RatoPC;Activo;Contabilidade;;;;;;;;;
8471.60.53;20;1437;1;Rato Mouse optico AGM-601-AP;3252;;0,01;RatoPC;Activo;Contabilidade;;;;;;;;;
8471.60.53;20;1438;1;Rato Mouse Optico Dell;3274;;0,01;RatoPC;Activo;Contabilidade;;;;;;;;;
8471.60.53;20;1439;1;Rato Mouse Optico NewLink;3257;;0,01;RatoPC;Activo;Contabilidade;;;;;;;;;
8471;20;1440;1;RICOH Aficio MP1600;3260;;4000;Impressora;Activo;Contabilidade;22/10/2010;PAHI;273;;;;;;
8471.60.52;20;1441;1;Teclado KB2200-1 BSI;3251;;0,01;TecladoPC;Activo;Sala de Informática;;;;;;;;;
8471.60.52;20;1442;1;Teclado Leadership;3256;;0,01;TecladoPC;Activo;Sala de coordenação da enfermagem;;;;;;;;;
8471.60.52;20;1443;1;Teclado NewLink TC 302;3272;;0,01;Mobiliario em madeira;Activo;Contabilidade;;PAHI;;;;;;;
8471.60.52;20;1444;1;Teclado preto;3277;;0,01;TecladoPC;Activo;Contabilidade;;;;;;;;;
8517.19.20;0;1445;1;Telefone intelBras Pleno;221;;;Telefonia;Activo;Contabilidade;;;;;;;;;
8517.19.20;0;1446;1;Telefone intelBras Pleno;3273;;25;Telefonia;Activo;Contabilidade;08/10/2010;;187;;;;;;
8414.51.20;10;1447;1;Ventilador de Teto com 03 Pas confeccionada em MADEIRA de 127 volts;180;;;Ventilador;Activo;Contabilidade;21/05/2012;;;;;;;;
8414.51.20;10;1448;1;Ventilador de Teto confeccionado em MADEIRA com 03 pas na cor BRANCA;223;;;Ventilador;Activo;Contabilidade;;;;;;;;;
8304;10;1449;1;Organizador de canetas;99999;;;Material de Escritório;Activo;Tesouraria;;;;;;;;;
8472.90.40;10;1450;1;Grampeador Adeck GE304;3283;;;Material de Escritório;Activo;Tesouraria;;;;;;;;;
8472;10;1451;1;Furador Genmes 9810;3284;;;Material de Escritório;Activo;Tesouraria;;;;;;;;;
8304;10;1452;1;Organizador de papeis;99999;;;Material de Escritório;Activo;Tesouraria;;;;;;;;;
8470.29;10;1453;1;Calculadora MJ Made in China;3285;;;Calculadora;Activo;Tesouraria;;;;;;;;;
8414.51.90;10;1454;1;Ventilador de pé Britania SuperTurbo coluna 30;3286;COMODATO;;Ventilador;Activo;P.S.,Atendimento P.S. 1;;Dr. Odilon;;;;;;;
9403.30.00;10;1455;1;Mesa de escritório 2 gavetas com chave formato em L madeira;192;;;Mobiliário de madeira;Activo;Tesouraria;;PAHI;;;;;;;
8470.21;10;1456;1;Calculadora Elgin MR-6125;197;;;Calculadora;Activo;Tesouraria;;;;;;;;;
8472.90.40;10;1457;1;Grampeador pequeno preto Adeck 301;206;;;Material de Escritório;Activo;Tesouraria;;;;;;;;;
8471.50.10;20;1458;1;Gabinete de PC;198;;;Computador;Activo;Tesouraria;;;;;;;;;
8518.21.00;20;1459;1;Caixas de som clone;198.2;;;CaixaDeSom;Activo;Tesouraria;;;;;;;;;
8471.60.52;20;1460;1;Teclado Leadership;3287;;;TecladoPC;Activo;Tesouraria;;;;;;;;;
8517.19.20;0;1461;1;Telefone IntelBras Pleno branco;203;;;Telefonia;Activo;Tesouraria;;;;;;;;;
8528.51.20;20;1462;1;Monitor AOC 936Swa SN:S3809IA010049;3288;;;Monitor;Activo;Tesouraria;;PAHI;200;;;;;;
3922.90.00;;1463;1;Balde de lixo pequeno;99999;;;Lixeira;Activo;Tesouraria;;;;;;;;;
8471;20;1464;1;NoBreak Energetic;3289;;;NoBreak;Activo;Sala de Informática;;;;;;;;;
9403;10;1465;1;Prateleira suspensa e fixa na parede;209;;;Mobiliario em madeira;Activo;Tesouraria;;;;;;;;;
9403;10;1466;1;Mesa em AÇO c/ 1 gaveta;191;;;Mobiliário em AÇO;Activo;Tesouraria;;;;;;;;;
7610.10.00;25;1467;2;Porta em alumínio pequenas;99999;;;Mobiliário em Aluminio;Activo;Tesouraria;;;;;;;;;
9403;10;1468;1;Armário em AÇO com 2 portas;207;;;Mobiliário em AÇO;Activo;Tesouraria;;;;;;;;;
3922.90.00;;1469;1;Balde de lixo;99999;;;Lixeira;Activo;Tesouraria;;;;;;;;;
9403.30.00;10;1470;1;Mesa de escritório em madeira com 7 gavetas;109;;;Mobiliario em madeira;Activo;Tesouraria;;;;;;;;;
8470.29;10;1471;1;Calculadora Sheng KA-6299;205;;;Calculadora;Activo;Tesouraria;;;;;;;;;
8304;10;1472;1;Organizador de papeis;99999;;;Material de Escritório;Activo;Tesouraria;;;;;;;;;
8471.60.52;20;1473;1;Teclado Leadership;3290;;;TecladoPC;Activo;Contabilidade;;;;;;;;;
8471.60.53;20;1474;1;Rato Mouse Optico Leadership;3291;;0,01;RatoPC;Activo;Tesouraria;;;;;;;;;
8472;10;1475;1;Elgin Impressora de Cheques;3292;;860;Electronico;Activo;Tesouraria;04/10/2012;PAHI;204;32951 serie 1;ACWARE Comercio de Equip/ automação comercialização;;;;
8471.50.10;20;1476;1;Gabinete de PC;201;;;Computador;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1477;1;LG Flatron W2043S-PF W2043SV SN:005SPYRK8362;3293;;;Monitor;Activo;Tesouraria;;;;;;;;;
8518.21.00;20;1478;1;Caixas de som;99999;;;CaixaDeSom;Activo;Tesouraria;;;;;;;;;
8471;20;1479;1;NOBreak TS SHARA;3294;;;NoBreak;Activo;Tesouraria;;;;;;;;;
9403.30.00;10;1480;1;Mesa em madeira  suporta o cofre;99999;;;Mobiliario em madeira;Activo;Tesouraria;;;;;;;;;
8303;10;1481;1;Cofre em FERRO;202;;;Mobiliário em FERRO;Activo;Tesouraria;;;;;;;;;
9403;10;1482;2;Prateleiras pequenas suspensas e fixas na parede;99999;;;Mobiliario em madeira;Activo;Tesouraria;;;;;;;;;
9401.30.90;10;1483;1;Cadeira de escritório em FERRO giratória com braços;3295;;189;Mobiliário em FERRO;Activo;Ala Masculina, Posto de Enfermagem;13/05/2010;;;;;;;;
9401.30.90;10;1484;1;Cadeira de escritório em FERRO giratória com braços;193;;189;Mobiliário em FERRO;Activo;CAF;13/05/2010;;;;;;;;
8414.51.20;10;1485;1;Ventilador c/ 3 pás em plástico;267;;;Ventilador;Activo;Tesouraria;;;;;;;;;
8471.50.10;20;1486;1;Dell PowerEdge T300;239;;;Computador;Activo;Sala de Informática;;;;;;;;;
8471.80.14;20;1487;1;Switch DES 1024D;3301;;65,38;Electronico;Activo;Sala de Informática;12/03/2013;;;serie 1 879608;ECCO Brasil Informatica e Electronicos LTDA;;;;
8471.80.14;20;1488;1;Switch DES 1024D;3302;;65,38;Electronico;Activo;Sala de Informática;12/03/2013;;;serie 1 879608;ECCO Brasil Informatica e Electronicos LTDA;;;;
8471.80.14;20;1489;1;Switch DLINK DES 1024D;3303;;300;Electronico;Avariado;Sala de Informática;28/05/2010;PAHI;;;;;;;
8471.80.14;20;1490;1;Switch Encore ENH916P-NWY;323;;;Electronico;Activo;Sala de Informática;;;;;;;;;
8471.60.52;20;1491;1;Teclado Dell;3304;;;TecladoPC;Activo;Sala de Informática;;;;;;;;;
8471.60.53;20;1492;1;Rato Mouse Optico Dell;3305;;0,01;RatoPC;Activo;Sala de Informática;;;;;;;;;
8528.51.20;20;1493;1;Monitor Dell;240;;;Monitor;Activo;Sala de Informática;;;270;;;;;;
8471;20;1494;1;APC Backup UPS ES 600;244;;;NoBreak;Activo;Sala de Informática;;;;;;;;;
9402.90.90;10;1495;1;Mesa de cabeceira c/ 4 gavetas;232;;;Mobiliário de madeira;Activo;Sala de Informática;;;;;;;;;
8471;20;1496;1;Modem ADSL da Oi;99999;;;Electronico;Activo;Sala de Informática;;;;;;;;;
8528.51.20;20;1497;1;Monitor Proview RF777K;29;;;Monitor;Desactivo;Sala de Informática;;;;;;;;;
8528.72.00;;1498;1;TV LCD Phillips HDMI 32PFL 3406D/78;3306;COMODATO;;Televisor;Activo;Pediatria;;Dr. Odilon;;;;;;;
8471.21;10;1499;1;Calculadora Impressora Prolac LP-45;3307;;;Calculadora;Desactivo;Sala de Informática;;;;;;;;;
9406.00.91;;1500;1;Quadro branco para escrita;3308;COMODATO;;Material de Escritório;Desactivo;Sala de Informática;;Dr. Odilon;;;;;;;
8443;10;1501;1;Impressora HP Laserjet CP1215;3309;;;Impressora;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1502;1;NoBreak Ragtech;3310;;;Electronico;Desactivo;Sala de Informática;;;;;;;;;
8471.50.10;20;1503;1;Gabinete PC;225;;;Computador;Desactivo;Sala de Informática;;;;;;;;;
8443;10;1504;1;HP Laserjet P1005;809;;;Electronico;Avariado;Sala de Informática;;;;;;;;;
8443;10;1505;1;HP Laserjet P1005;3311;;;Electronico;Avariado;Sala de Informática;;;;;;;;;
8471.60.53;20;1506;1;Rato Mouse Optico preto;3312;;0,01;RatoPC;Desactivo;Sala de Informática;;;;;;;;;
9403.30.00;10;1507;1;Mesa de madeira c/ 4 gavetas falta 1;148-1;;;Electronico;Activo;Sala de Informática;;;;;;;;;
8471;20;1508;1;NoBreak ragtech Micron;3313;;;Electronico;Activo;Sala de Informática;;;;;;;;;
8471.50.10;20;1509;1;Gabinete de PC;89;;;Computador;Avariado;Sala de Informática;;;;;;;;;
8471;20;1510;1;UPS SOHO TS SHARA;125;;;Electronico;Avariado;Sala de Informática;;;;;;;;;
8471;20;1511;1;NoBreak Ragtech;3314;;;Electronico;Avariado;Administração, Hall Entrada;;;;;;;;;
3922.90.00;;1512;1;Balde de lixo Alto preto;99999;;;Lixeira;Activo;Sala de Informática;;;;;;;;;
8517.30.90;20;1513;1;ADSL Router DSL 500B;99999;;;Electronico;Avariado;Sala de Informática;;;;;;;;;
8517.30.90;20;1514;1;SpeedStream 5200 ADSL Modem;99999;;;Electronico;Avariado;Sala de Informática;;;;;;;;;
8528.51.20;20;1515;1;Monitor LG 710E;199;;;Monitor;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1516;1;Monitor Phillips 105Ss;173;;;Electronico;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1517;1;Teclado NewLink;3315;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1518;1;Teclado NewLink;3316;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1519;1;Teclado NewLink;3317;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1520;1;Teclado KB520K Kemex;3318;;;TecladoPC;Activo;Sala de Informática;;;;;;;;;
9401.80.00;;1521;1;Cadeira preta em plástico;1317;;;Mobiliário em plástico;Desactivo;Sala de Informática;;;;;;;;;
9403.10.00;;1522;1;Mesa de trabalho em FERRO;99999;;;Mobiliário em FERRO;Desactivo;Sala de Informática;;;;;;;;;
;;1523;1;Leitor de DVD Phillips Mod. DVP 3880KX/78;99999;COMODATO;;Electronico;Activo;Sala de Informática;;Dr. Odilon;;;;;;;
8471.60.52;20;1524;1;Teclado;1309;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1525;1;Teclado preto;99999;;;TecladoPC;Avariado;Sala de Informática;;;;;;;;;
8471.60.52;20;1526;1;Teclado Dell;3320;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1527;1;Teclado Multilaser;3321;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1528;1;Teclado Leadership;3322;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1529;1;Teclado KB2200-1 BK;3323;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.52;20;1530;1;Teclado KB2200-1 BK;3324;;;TecladoPC;Desactivo;Sala de Informática;;;;;;;;;
9401.30.90;10;1531;1;Cadeira de escritório c/ rodas giratória;236;;170;Mobiliario de FERRO;Activo;Sala de Informática;17/05/2010;;;;;;;;
;;1532;1;Máquina de escrever Loja Util 3 Rios FACIT;62;;;Outros;Activo;Sala de Informática;;;;;;;;;
8471.60.53;20;1533;4;Rato Mouse Optico;99999;;0,01;RatoPC;Desactivo;Sala de Informática;;;;;;;;;
8471.60.53;20;1534;2;Rato Mouse c/ bola;99999;;0,01;RatoPC;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1535;2;Leitores de CDROM;99999;;;Electronico;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1536;5;Placas de rede 10/100 VIA, Multcom, Netgate, NEOX, ND;99999;;0,01;Electronico;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1537;1;Modem CNR 1.2 entrada de linha e saida para telefone;99999;;;Electronico;Desactivo;Sala de Informática;;;;;;;;;
8471;20;1538;7;Discos internos IDE;99999;;;Electronico;Desactivo;Sala de Informática;;;;;;;;;
;;1539;2;Extensões electricas 1 de 6 entradas e outra com 3;99999;;;Electronico;Activo;Sala de Informática;;;;;;;;;
9403.30.00;10;1540;1;Mesa em madeira de cor branca;309;;;Mobiliário de madeira;Activo;HALL, 1° piso;;;;;;;;;
9406.00.91;;1541;1;Quadro de avisos Souza;311;;;Material de Escritório;Activo;HALL, 1° piso;;;;;;;;;
9029.10.10;;1542;1;DIMEP Relogio de ponto Biométrico Biopoint IIS REALDI;508;;;Electronico;Activo;HALL, 1° piso;;Npatrimoniar;;;;;;;
9029.10.10;;1543;1;DIMEP Relógio de Ponto;303;;;Electronico;Desactivo;HALL, 1° piso;;;;;;;;;
;;1544;1;Claviculario confeccionado em MADEIRA com porta de VIDRO;317;;;Outros;Activo;HALL, 1° piso;;;;;;;;;
9401.69.00;;1545;1;Sofá cm 2 lugares textura de tecido liso com flores tons rosa;316;;;Mobiliário de madeira;Activo;HALL, 1° piso;;;;;;;;;
9403.30.00;10;1546;1;Móvel em madeira c/ 6 prateleiras e 1 abertura com tampa;250;;;Mobiliário de madeira;Activo;Departamento Juridico;;;;;;;;;
9401.71.00;10;1547;1;Cadeira em FERRO com tecido almofadada;251;;;Mobiliário em FERRO;Activo;Departamento Juridico;;PAHI;;;;;;;
9401.71.00;10;1548;1;Cadeira em FERRO com tecido almofadada;256;;;Mobiliário em FERRO;Activo;Departamento Juridico;;PAHI;;;;;;;
8472.90.40;10;1549;1;Grampeador CIS / c-26;3325;;35;Material de Escritório;Activo;Departamento Juridico;14/05/2012;;264;;;;;;
